Stock,Timeframe,EMA Pair,Cross Time,Touch Time,Touch Open,Touch High,Touch Low,Touch Close,EMA21 @ Touch,EMA50 @ Touch,Touch Zone,Candles After Cross,EMA10 @ Touch,EMA20 @ Touch,Entry,SL Price,Target Price,Outcome,SL Hit Time,Target Hit Time,Max High Seen,PnL %,Duration
HDFCBANK,1d,EMA21/EMA50,2024-04-10 00:00:00,2024-04-16 00:00:00,743.5,756.45,741.12,754.62,745.39,743.61,At/Below Slow EMA,3,,,754.62,749.34,782.54,SL HIT,2024-04-18 00:00:00,Not Hit,759.42,-0.7,1d
HDFCBANK,1d,EMA21/EMA50,2024-04-10 00:00:00,2024-04-19 00:00:00,743.27,767.48,740.12,765.65,747.39,744.62,At/Below Slow EMA,5,,,765.65,760.29,793.98,SL HIT,2024-04-22 00:00:00,Not Hit,778.7,-0.7,1d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-06-05 00:00:00,747.02,779.8,741.17,775.9,753.15,748.7,At/Below Slow EMA,6,,,775.9,770.47,804.61,TARGET HIT,Not Hit,2024-06-18 00:00:00,805.25,3.7,8d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-07-22 00:00:00,808.5,825.5,806.33,821.27,818.11,801.29,Between Slow & Fast EMA,37,,,821.27,815.52,851.66,SL HIT,2024-07-23 00:00:00,Not Hit,823.9,-0.7,1d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-08-01 00:00:00,811.45,825.02,808.98,819.4,813.18,803.27,Between Slow & Fast EMA,45,,,819.4,813.66,849.72,SL HIT,2024-08-05 00:00:00,Not Hit,835.25,-0.7,2d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-08-08 00:00:00,812.0,826.65,809.62,821.35,813.52,805.24,Between Slow & Fast EMA,50,,,821.35,815.6,851.74,SL HIT,2024-08-13 00:00:00,Not Hit,837.98,-0.7,3d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-08-16 00:00:00,814.25,817.08,805.5,816.05,813.91,807.01,At/Below Slow EMA,55,,,816.05,810.34,846.24,SL HIT,2024-08-21 00:00:00,Not Hit,823.0,-0.7,3d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-08-20 00:00:00,813.73,823.0,813.73,818.85,814.51,807.8,Between Slow & Fast EMA,57,,,818.85,813.12,849.15,SL HIT,2024-08-21 00:00:00,Not Hit,817.27,-0.7,1d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-09-03 00:00:00,817.0,819.98,812.3,818.67,816.1,810.82,Between Slow & Fast EMA,67,,,818.67,812.94,848.96,TARGET HIT,Not Hit,2024-09-18 00:00:00,849.45,3.7,11d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-09-04 00:00:00,819.5,822.4,816.0,820.9,816.53,811.21,Between Slow & Fast EMA,68,,,820.9,815.15,851.27,SL HIT,2024-09-09 00:00:00,Not Hit,824.95,-0.7,3d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-09-09 00:00:00,819.0,824.25,815.05,823.25,817.77,812.38,Between Slow & Fast EMA,71,,,823.25,817.49,853.71,TARGET HIT,Not Hit,2024-09-19 00:00:00,859.5,3.7,8d
HDFCBANK,1d,EMA21/EMA50,2024-05-28 00:00:00,2024-10-14 00:00:00,828.02,846.02,827.0,844.05,840.32,833.01,At/Below Slow EMA,95,,,844.05,838.14,875.28,SL HIT,2024-10-15 00:00:00,Not Hit,849.0,-0.7,1d
